"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54"
"1",0.0116935208689436,0.00763916993358855,0.00502215358076202,0.0123878343866983,0.00857321799299141,0.00333536399053621,0.0125921696502887,0.00526187639275794,0.00406407206374508,0.0133656036863762,0.00559152206753215,0.0034119086327321,0.0109959751235199,0.0040109206055119,0.00633344410380043,0.00992674836137546,0.00304048750156272,0.00640884317477066,0.006264210694165,0.00678793905936844,0.00536007645743379,0.00632931759242072,0.00816631333414081,0.00452383191739161,0.00837465239146927,0.00766384709729539,0.0110113735508562,0.00863933065443959,0.00671220013099028,0.0100296645609375,0.00976965281654423,0.00477487512806291,0.0127298260763532,0.0111452570690885,0.00408946418463529,0.011893637997361,0.00471671442110604,0.00590113057227035,0.00889388771414304,0.00268443903235153,0.00650684348834238,0.0100451461958587,0.00479991388522618,0.00166243050359568,0.00340123429401003,0.003724675600016,0.00206096863446537,0.00442933208138723,0.00308421421090235,0.00319401253166185,0.00276091410028505,0.00209362570863427,0.0021006293211732,0.00287826763263524
"2",0.00226664443098311,0.00315305234966518,0.00157046403973105,0.00338388801389281,0.00539177443152737,0.00187173778387932,0.00636674589653938,0.00741693007346378,0.00497030598897361,0.00607883412196091,0.00639538602332986,0.00497309564446519,0.00660321640604833,0.0103563549572767,0.00501278271695444,0.00663702436362641,0.0103208474455864,0.00531609436689476,0.00606519284251079,0.00669772521447358,0.0049731483346203,0.0059891966438019,0.00803703078170459,0.00491953662198488,0.00530356641054777,0.00652558150166509,0.00489652432102014,0.00576242473342306,0.00751576506980589,0.00463024962151362,0.00741333227203653,0.00869620351851579,0.00455510424735497,0.0069624365670936,0.00658569572499477,0.00371926104848049,0.00215960114604383,0.00383266937135603,0.0024658856215825,0.00249531858120132,0.00528205571934333,0.00274949559030847,0.0056326840846932,0.0078369789544434,0.00487886994319865,0.00520507873514874,0.00782403411817526,0.00498602254524492,0.00475216602114917,0.00716253472485492,0.00365461115951357,0.00548946860277764,0.0066688751806969,0.00316592779561612
"3",0.0033551109432585,0.00410548876907015,0.00381468372490092,0.00311662792284149,0.00501339602233048,0.00337077594310599,0.00457067139077602,0.00525565286443241,0.00588894736978371,0.00474681290911982,0.00510249111392545,0.0053313429547146,0.00304697092262481,0.00340191221821868,0.00412584401961025,0.00332290648135817,0.00252324913745995,0.00409954193008118,0.00333197258475378,0.0047520960937059,0.00403405203465015,0.00293663552542821,0.00534512273408524,0.00345002903626149,0.00422782405683774,0.00421481723062149,0.00498158177362675,0.00439055425422444,0.00435283253802173,0.00511868394109597,0.00455639170541386,0.00484627608476833,0.00566289365732792,0.0046549803492558,0.00398395387992923,0.00522534195090149,0.00284973464763699,0.00421513080296103,0.00501609511883168,0.00301692291343409,0.00548186706228499,0.00449743249620658,0.00513448569041864,0.00583246261630242,0.00658493522914162,0.00517199409931716,0.00574675634608173,0.0067178424483756,0.00442364152827342,0.00704517910257398,0.00495303833318085,0.00435402597216155,0.00567829956684068,0.00499401091338715
"4",0.00291480420753759,0.00328832773550185,0.0025167794500165,0.0068218309564417,0.00767972216351459,0.00275086910593562,0.00929324094906149,0.00557480697260982,0.010767505431565,0.00645432197284705,0.00376796043397457,0.00793130903563447,0.00668306188669705,0.0282634582135242,0.00853324013898491,0.0078487761784362,0.0243786799892137,0.00625765050682913,0.00303473626910753,0.00774013502295193,0.00629193771613819,0.00481662181677206,0.0111607503501201,0.00468270342421277,0.00765610732958943,0.00749267797906156,0.0124851764545994,0.00871137742578824,0.00683160982171923,0.00936249327074249,0.00770034710533992,0.0189464690816229,0.00736488537772482,0.00786238579530818,0.0178056383107917,0.00675236593351722,0.0067378178410824,0.00119422457057926,0.00115128951717406,0.0046765786023535,0.0073025651461213,0.00427133589432082,0.0127303466076839,0.00330167677115632,0.00597982158836691,0.00869822319463685,0.000829063995482163,0.0059997326601448,0.0126792645511974,0.0319310143672415,0.00634009902572715,0.0127667295727694,0.0278199691832609,0.00865488807736164
"5",0.00753021686583601,0.0034841043891392,0.00848145321360942,0.00481534736413787,0.00439224579883526,0.00640565101701822,0.00448778351297228,0.00321712053373042,0.00414815531555631,0.00358249888020962,0.00449834270099505,0.00431369617439736,0.00512330322676287,0.00884239984328035,0.00354131969429574,0.00365535490545602,0.0066167709396386,0.00464152860479023,0.00536227993655188,0.00587636782535841,0.00750819452499507,0.00564529993039575,0.00699403218481085,0.00631517210942181,0.0034573592303417,0.00489327884318995,0.00565843530405134,0.00380504298706794,0.00333049037974499,0.00349303958964074,0.00347729833554677,0.00234004882069347,0.00442688527770777,0.00368016324719431,0.00176344706729581,0.00358488204683709,0.00825477478133105,0.00775824142246698,0.0103538808066459,0.00784607685958143,0.00903859888371332,0.0100116373190986,0.00576679155231575,0.00797309028845186,0.00872901995849767,0.00655112400235821,0.0103107136157904,0.00833530683007856,0.00433207424290083,0.00449520070004241,0.00600810665848632,0.00314067963129196,0.0015839390619355,0.00309010703560524
"6",0.00105843117133678,0.000650751559858724,0.000479757367888611,0.00217118363534886,0.00153915872846475,0.000562336203454321,0.00221010031087051,0.00100833473614978,0.00106439687886254,0.00287531577372598,0.000976617321942391,0.00165755795722441,0.00186925718873706,0.00110949710461233,0.0011966571023411,0.00276845606790344,0.00153863275971551,0.00143931905074658,0.00176495106658405,0.00201263955436371,0.00233423716398637,0.00170324078319644,0.00260770531257,0.00177135790684258,0.00393593453548536,0.0038612936002326,0.00415992416983386,0.0041685491657793,0.00360798317322978,0.00393606719132129,0.00228650897131719,0.00174174465801977,0.00215999644863466,0.00250090770408903,0.00252494264549027,0.00233259411041016,0.000177248275147091,0.000154662436123619,0.000155780513331426,0.000171424564327716,0.00116696340643299,0.000147949185074184,0.000295204317988677,0.000364713754353263,0.000908316518458024,0.000638943897616561,0.000358397459218978,0.000270541047343998,0.000882624933199179,0.00100045867776906,0.00155504277696845,0.00117070705557191,0.00122847583861187,0.00103391221102223
"7",0.00645908053683325,0.00131323482809232,0.00240221115474106,0.00671442260329902,0.0054427936495086,0.000857962208639193,0.0107910620372938,0.000603093088937972,0.00376985317148939,0.00956683804760257,0.000633590429129313,0.00166242419640988,0.00814042821654203,0.00712246473192717,0.00718163411200228,0.00855974340341071,0.00331898513066889,0.00692562507945523,0.0119326458464806,0.00516647626529752,0.00334387089521132,0.0106430798917873,0.0087933350630907,0.00269955980114992,0.012153879346625,0.00409288392563416,0.00476029297698243,0.0140547058136572,0.0040876553221895,0.00677859645721875,0.00770943835891543,0.01008923131025,0.00631333371195956,0.00523833599664527,0.00531350422436703,0.00456476728994115,0.00564862195899614,0.00551098836898306,0.00273569518687262,0.0027085465402459,0.00806823659855103,0.00461047268161337,0.00627371869978929,0.00456005250498707,0.0044428217949174,0.00467887147563396,0.0040108847851353,0.006192074917347,0.00475355173723265,0.00466146510725607,0.00213947015660885,0.00261732247721999,0.00261684337042863,0.00236211547659552
"8",0.00512176071234705,0.00812504173647533,0.00548749585062339,0.00391497271451671,0.00916936234788385,0.00423666513731657,0.00645509354990111,0.00649792774579437,0.00708049596824523,0.00656329622511557,0.00630261256818906,0.00679353064700946,0.00358710133716953,0.00351055157093188,0.00415815441113542,0.00559971367758609,0.00694354503364651,0.00513298316089999,0.00554562557782116,0.00863059623796112,0.00652782340171803,0.00459678642290835,0.00886948213795247,0.00534998926469697,0.00609519055386104,0.00832651122060563,0.00652698037885967,0.00582575565405325,0.00820696056312553,0.00588162857186391,0.00347502911495749,0.00568971607155434,0.00370284146870779,0.00464059706125626,0.0097065532724144,0.00477036698822205,0.00618498261168111,0.00706756577710971,0.00523758369133298,0.0045438387056183,0.00863389806230135,0.00408017964020994,0.0064989946707107,0.00749209426025397,0.00606034211917986,0.00689066009063677,0.00719232039626699,0.00565090102929211,0.00411975164834884,0.00497349834594389,0.00384649493326855,0.00417360323377757,0.00812416319789681,0.0043178866463666
"9",0.00075760456895499,0.000774387303458975,0.000590958061380534,0.000954038408166914,0.00106415051449794,0.00056421447620573,0.00139894370674044,0.0012361961510256,0.00123301412596104,0.00148562163946441,0.00123015768371988,0.00145157779587454,0.00119708286723423,0.00133027317961153,0.00124507633264617,0.00128647773085517,0.00142224917108732,0.00139830899483524,0.00129060938549111,0.00162322818194561,0.00129505198533343,0.00108706620032489,0.00178480727599281,0.00124479080279963,0.00177964599606051,0.00193367496606934,0.00192392417079139,0.00185189507306851,0.0019622941135251,0.00188593737261074,0.00172788912726508,0.00185397021912007,0.00195794180688376,0.0017713919803669,0.00177881952880476,0.00187587778219253,0.000921906918748586,0.00124729263013152,0.00109390351991169,0.000936675332123355,0.00146531283013746,0.00090410932981218,0.00168735431711442,0.0018457078376975,0.00188907332043878,0.00178497270761619,0.00182946909755463,0.00177124972571829,0.00128052009735004,0.00139865436455024,0.00149576967575879,0.00140679103019832,0.00168785953776917,0.00150537802933232
"10",0.000747456564605301,0.00107961885196225,0.00239443822342103,0.0029956093870066,0.00358039945442241,0.000711721097622867,0.00542405354024353,0.00337227236808869,0.00558517560475108,0.00567758128132545,0.00438529029767831,0.00262515500994121,0.00608376713588003,0.00496336195498251,0.00571738243877323,0.00750568989928344,0.00519663743802057,0.00605063264787051,0.000577616676658687,0.000690551633860597,0.000681002420231915,0.000953900014985717,0.00366955947824046,0.000742591517927354,0.00369698037117849,0.00590397073336272,0.00424180409996226,0.00300926626819977,0.00615856417547507,0.00398145548722548,0.00915505344158163,0.00478403414785918,0.0123524542557155,0.00937459213440659,0.00597936273669289,0.00943314520494635,0.000878857509967281,0.000817010693831613,0.0006400597426576,0.000644893589642316,0.0043872579970176,0.00106489198596823,0.00183286384267419,0.00506931649069813,0.00528296147066394,0.00208262784938814,0.00454470436205689,0.00432648229828695,0.00615279787453026,0.00246261364307879,0.00605373158459553,0.00497705212264297,0.0046100403911267,0.00465896178097128
